id,text,label
42670,o sa vezi si o sa mori de nervi cu bostina dupa care ne bagam pl in el de stelist,ABUSE
35455,"BAIATUL CU 11P.ai dreptate.Tudor a gresit duminica intr-un singur sens.pt cefere.i-a iertat pe trica,fabianii si danii de cartonase rosii! si nu a dat fault in atac cand ovidiu petre a fost faultat in faza in care cefere cerea un presupus al 2lea penalty.faza cu semedu nu avea cum sa o vada asa ca are acoperire.",OTHER
16479,"Hai ba, Piedone, ca am glumit. Pac-pac!
Nu mai stii de gluma...
Pai 1,5 milioane se da la pitici...",OTHER
13414,"brasov-steaua- 10000 de coco arbitrului fratila, vaslui-steaua-scor 0-4. blat facut cu anumiti jucatori. arbitri coruptii,tudor,ionel ivan,deaconu,salomir,etc,",OTHER
40766,mama lui george si mama lui florin sunt doua z.dren.te penale. la ele acasa vin mereu cate 20 de baieti si se sl.oboz.esc pe ochii lor.,ABUSE
27212,"in seara asta ati dat goluri...:)
mai multe decat adversarul... :) si meritati cele 3 puncte :)",OTHER
18057,"nicolita, cocis si cei doi niculae nu au valoare de nationala! nicolita nu a dat o pasa corecta, niculaii nici un sut pe poarta, iar cocis... nu a facut absolut nimic! Este un zero barat acest jucator!!",INSULT
43174,"CEL MAI MULT IMI PARE RAU DE OAMENI DIN MEDIAS SI DIN IMPREJURIMI.3 MECIURI CONSECUTIVE NETELEVIZATE ,NICI MACAR CU DINAMO CARE ANUL TRECUT DIN CATE AM VAZUT O FOST A DOUA LA AUDIENTA GENERALA.PE MINE MA DOARE -N PULJA.MA URC IN MASINA SI MA DUC PESTE TOT DAR MAI SUNT SI BATRANI.",PROFANITY
32797,"acolo nu stiu cum sta treaba, trebuia sa spui dinainte... ca e diferit, eu pe contractul semnat cu rds vasd scris negru pe alb ca in caz de neplata nu pot fi actionat in judecata, ci doar ca mi se va rezilia contractul(dupa 1 luna de la anuntarea neplatii) si nu voi mai putea receptional semnal de la ei... nu stiu cum e la voi... vezi pe contract. asta e bine pt mine. cand nu mai vreau... reziliez unilateral, nu ii instiintez, nu nimic... la fel a fost si la celalat operator de cablu",OTHER
43169,"Mi se pare f corect cum a procedat arbitrul!Si nu sunt suporter al Stelei!La stadion este ca la teatru,poate vor sa vina femei,copii,batrani,ca la spectacol!Pai ce sa invete in Giulesti,unde sa fim seriosi, e plin de tigani borati?Bine le-a facut la mailati,astia ne fac tara de ras!",ABUSE
12528,"bv neagoe!numai cu Steaua toti se ambitioneaza,inunda terenul,bubuie mingi peste tribune doar sa scoata un egal...pe cand cu celelalte pretendente la titlu se pun capra cu vaselina pregatita!BV...Nu va cere nimeni sa va d-ati la o parte dar macar jucati la fel cu toti!",INSULT
43764,"RADU NAUM SEF SPORT  ANTENA 1 ANTENA 3 SI GSP TV, CRISTI CRETU REDACTOR SEF SPORT ANTENA 1,
CRISTI ZAGARADNIUC - REDACTOR SEF GSP TV EI SUNT NENOROCITII, NONVALORILE CARE ISI BAT JOC DE MICTROBISTII DIN ROMANIA, DACA V-AM TURNAT PRIN BUCURESTI V-AM SPART FATA",ABUSE
18436,"Cred ca valoarea lui mai poate astepta, pt a putea creste mult mai mult in viitor , dar ce  vorbim noi ca stie d-ul paszkany cum se fac afaceri si investitii , el oricum este Numarul 1 in Romania ca Patron si ca Investitor.",OTHER
5266416,"am pus,ce dracu sa fac...nu-mi sta bine cu banii in buzunar :))))
am la valencia x2,m tel aviv-h tel aviv-1,x2 apollon,si un meci de tenis,am pus pe sousa joao...cota 3.25,miza 50 :)))
tu?",PROFANITY
10384,Eu sincer nu inteleg ce meci a vazut chivorchian..se uita la meciu liverpool chelsea cred...Ba fraiere...ati avut noroc ca nati luat 5..la singuru sut pe poarta ati dat gol tacetzi in plmea zdrentzelor,INSULT
27505,"Steaua e un brand , cfr sunt niste anonimi , o ambitzie a unui bozgor sa arate ca are si el ceva bani , sa vedem cat il tzine. Steaua forever and ever , anytime anywhere",ABUSE
44745,arbitrii din romania ar trebui pusi la zid ca ceausescu si impuscati ca el................sint niste nemernici care iau bani degeaba ............habar nu au de arbitraj si nici o treaba cu el.............jeguri umane,ABUSE
31965,"o protectie anti DOS costa in jurul a 50.000 de euro. ma indoiesc ca are cineva in romania, cind piata de publicitate online este atit de jos",OTHER
22106,"Becali si Muresan, vor sa treaca inot un rau, in Africa. Muresan vede un crocodil in apa si ramane pe uscat. Becali, mirat, il intreaba de ce nu intra si el. 
Muresan: 
- Daca eu intra la apa ma menanca crocodilele! 
La care, Becali: 
- Du-te, ma', ca pe voi nimeni nu va inghite! 
Muresan: 
- Da' cum ase?!?... Nici tigrele, nici ursurile?!?... 
Becali: 
- Nimeni nu va inghite, ma'! Daca exista un animal care sa manance unguri, imi faceam crescatorie acasa!...",ABUSE
10948,"Asta chiar ca nu vrea sa asculte de nimeni! Crede ca toti sunt impotriva lui. Daca ar vrea sa mai asculte ce spun si ceilalti si nu s-ar crede cel mai destept, ar avea mai mult de castigat si el, si suporterii si fotbalul romanesc. In loc  sa vada obiectiv ce greseli a facut si cum poate sa le indrepte, el ii jigneste pe toti. Urat din partea lui! Macar sa-i bata pe francezi daca se crede asa destept si de neinlocuit!",OTHER
23982,jegul asta de tadici se ia acum de hutupan. noroc ca intotdeauna jucatorii sunt peste antrenori si nenorocitu asta va pleca cu coada intre picioare,INSULT
15745,aoleu ...pai  asa  pot  sa  faqa  la  toate  meciurile de  aici  inqolo,OTHER
24540,"Multa sanatate domnului Tudor! Un arbitru cinstit si corect! Singurele greseli din meciul de duminica au fost coatele in gura ale clujenilor, nevazute desigur!

Speram ca toti arbitri sa fie la fel de corecti si in viitor si sa spurce puroiul numit cefere! Un jeg ordinar, acest club, cu cei mai nemernici si nenorociti suporteri! Aia 2,3 care sunt!",INSULT
40598,"vreau si eu un bilet la peluza 1 . cine are , rog sa imi dea mail la alex_lupu88@y.ahoo . com",OTHER
11239,"exact cum am zis ...

HOTILOR IMPUTITI!!!
Adica isi ia omul concediu da bani pe transport face rezervari si veniti voi sa ii dati 1 bilet in loc de 3 ... transportul il platesc 1 data si vad 3 meciuri ... asa, mai merita sa ma duc ptr 1 meci??? sunteti aranjati si cu agentiile de turism sa faca si aia un ban?
deci, renunta omul si mai puneti 1 bilet la vanzare pe piata neagra!!!
MMMUUUIIIEEE FRF!",INSULT
13537,"inca ce va prostule
sa sti ca rapid a facut un meci slab azi...ca daca juca bine zau daca mai gaseati vestiarele :)))",INSULT
27069,"cacat in pula mea 
mai pizda 
sugi pula 
lingi pizda
hahalero 
hahahahaha lol:)))",INSULT
25483,"fratilor lasati-o p-asta cu arbitrii k noi am fost prostii,nu am fost in stare sa-i batem pe aia in 10 oameni,nu am jucat fotbal,sper sa ne redresam cat mai curand...FORZA RAPID",OTHER
42923,Of of of of mor toti tiganii(stelistii) cand vine CFR-u si le-o da la mueee. Bn CFR si decat campionat la ciobani mai bn la cn merita. Hai rapid si CFR,ABUSE
18201,"dox nu te stiu,pe tine vasluianco nici atat,dar faptul ca intr-un oras care se vrea a fi european ink mai asteapta vacile sa treaca ""boii"" ca alde porumboiu,mirciulica(sandu) zis si highlander,pe la semafor!!!!!rusine tuturor comunistilor din conducerea fotbalului romanesc!!!!",OTHER
34085,castiga fiorentina cu gol mutu in min 95 sa moara berbecii de suparare,OTHER
23593,"jenant cum se comporta ando si trica 
au avut doua penaltyuri clare iasiul",OTHER
12629,bay fratzilor pan' la urma vali badea e varza in general findca in comparatie cu noile achizitzii e praf. aici s de acord cu jijinho.,INSULT
39448,o fi fraere berbecali sincer da tot un hot ramane...pune tu in stomac hotia lui si a altora...treziti-va-n pooola mea ca ajungem mai rau ca indienii....vai de familia voastra...,INSULT
38207,nu poti ca antrenor sa lasi acasa jucatorii cu care ai obtinut calificarea si sa iei jucatori gen costea sau danciulescu care nu au jucat un meci in calificari.. chiar daca is buni dezomogenizezi lotul. bine aici cu exceptiile de rigoare : banel sapunaru ov petre ghionea..oricum ogararu merita convocarea,OTHER
26486,"ma pish pe tot ce inseamna steaua si pe toti stelistii din lume, cacati retardati ce sunteti!!!Forza Poli",ABUSE
25033,"Acuzele aduse Dl. Deaconu sunt subiective si prostesti... Ce ar fi trebuit sa faca sa astepte sa isi fure inca ceva in freza? Adica este lovit, are bunavointa sa continue cand putea sa opreasca meciul in acel moment, daca ne uitam la niste situatii asemanatoare din Europa, dar a decis sa continue si acesti ""suporterii"" tot nu s-au potolit dupa toate avertismentele primite si dupa incident. Decizia arbitrului este 100% corecta. Dupa parerea mea vina cea mai mare o are jandarmeria si org",OTHER
17590,Sunt stelist de la 5 ani dar respect total pt Muresan si pt Paskany...daca am avea shi noi un preshedinte shi un patron de club ca ei Steaua acuma ar fi shi mai departe...f bun cautator de jucatori Mureshan...respect cfr! Mai putzin Fabianni!,OTHER
39875,cik fabiani vrea in nationala romaniei ce tupeu :))=)):)):)):)) ya caratziva boy de aicia mrj in ungaria la voy,ABUSE
24879,Boloni o sa zica ca nu l-ati vrut cu adevarat. Un nesimtit care nu are curaj sa spuna lucrurilor pe nume. Dar macar asa va pierdeti toata vara.,INSULT
12350,am si eu o intrebare baieti .. raspunediti si mie .. sa terminat meci de are elvetia 3 puncte ca asa vad .. ca  arata cei de aici,OTHER
12330,"O face intentionat, ca sa lase rapidul si dinamo in uefa.
una din dragoste, iar cealalta din obligatie, ca doar n-o fi prost sa ajunga la puscarie",OTHER
44732,"LINISTE ACOLO IN TZARANIME...FU-TTU-VA MO--RTZII IN CU--RR DE LA--BA-GI!!!
M-U-E- DE LA TOTZI STELISTI",ABUSE
6281578,"Nu e ok ce au facut acei suporteri, dar stewarzii ce pazeau? ma uitam la galeria lui Dinamo , erau toti intr-un sector si erau vreo 10 stewarzi in fata galeriei, cum naiba au trecut suporterii pe langa ei?",PROFANITY
24863,la valoarea voastra e cam prea mult sa recunoastem ! kknarilor,INSULT
25279,bine ca ai tu teorii. cu partizan ce teorii mai ai? esti suparat ca esti prost si te-au facut astia de la frf pe fata.:))))))),INSULT
18398,Cine-i ne`a Gheorghe asta!? Nu si-a dat demisia ca sa mearga paznic la stana!?,OTHER
18724,"Daca eram in locul lui Tata Jean si a unuia ca tine jucam toate meciurile corect toata viata. Aaaaaaaaa, scuze. Doar voi asa ati facut tot timpul si dati lectii acuma.",OTHER
27479,sa o f.u.pe ma-ta de jegos...posteaza in g.ma-tii in alta parte nu aici. ... forza steaua .,ABUSE
21681,FRATILOR ACUM ZICETII SI ANALFABETULUI DE TRICA CA ATAT CAT S-A JUCAT IN PRIMA REPRIZA S-A JUCAT SI IN A2A NU CUM ZICEA EL CA DIN MIN 60 STELISTII AU STAT NUMAI PE JOS,INSULT
40276,Cine comenteaza???Parca a batut Steaua o echipa mare.....Vai de pulica voastra,PROFANITY
22841,"sa-mi bag pula in Dan Voiculescu si in antenele lui si sa nu ma curentez.
frate protv e cea mai profesionista televiziune din romanica si singura de altfel asa k CL la ea sa fie. restul poveste",ABUSE
27423,"adi, te-ai gandit ca te bagam in pizda ma-tii cu reclama ta imputita cu tot? atarnator nenorocit, mars la munca, trantorule.",INSULT
2656836,"Adevarul este ca e bine sa fie deschis, e mai frumos sa vezi cerul.... si pe de alta parte, daca incepea sa ploua??? Riscam naiba sa pierdem garantia :))",PROFANITY
10047,sper ca nu va trece de turul preliminar si nu va fi cazul.,OTHER
9859,"eventual o sa creask si preturile la lcduri inainte de ""oferta"" asta :)",OTHER
38691,"nooo hai muresene si fa-l pe arbitru cu ou si otet ca o gresit....eu zic sa il suspendam 10 etape,gresala mare..",OTHER
9354,"Pana la finalul campionatului cfr ar trebui arbitrata doar de arbitri din harghita si covasna, iar deciziile sa fie anuntate bilingv.
Iuliu Muresan este asteptat la juramantul de credinta fata de poporul maghiar...",OTHER
6513956,"Vezi ca mai e un Rin si pe la Traian, sau cum naiba ii zice la strada aia :)))",PROFANITY
44079,poi ce mai este de comentat decat ca intro zi o sa fac o criza o sa iau pistolu' si o sa incep sa impusc cateva zdrente....va bateti joc de noi...adica carnatu ala analfabet de becali care ca si sezonu trecut cand in ultimele 8 etape a facut tot atatea blaturi...acum meci de meci arbitri trebuie sa greseasca in favoarea lor...si voi astia de la gazeta sunteti doar niste cremvusti expirati...oare Dumnezeu pe care il invoca nu o sa il loveasca...vreau sa muriti toti coruptii astia frustrati...,INSULT
44778,"Bai , deci credeti-ma , toti sunteti niste imbecili!Bai sacalilor de ziaristi si specialisti in interpretari , pt. voi nu mai conteaza ca s-a aruncat din tribuna cu tot felul , voi acum vreti sa prindeti doar partea cu interpretarea regulamentelor si sanctiunile de dupa.C""Doamne, Dumnezeule, aÅŸa a scris Deaconu, cÄƒ a decis sÄƒ Ã®ntrerupÄƒ dupÄƒ ce s-au aruncat pe teren obiecte? Totul era Ã®n regulÄƒ dacÄƒ scria cÄƒ a oprit meciul pentru cÄƒ a fost lovit era.Sunteti de rahat , sunteti pate",INSULT
22271,"Interlopule,ce cauta maata in vestiarul la Rapid??Hahahah!!Si cu gura plina!HAHAH!",ABUSE
6507832,"randoame NU dezinforma! Userul ala, becalist de-al tau, nu are nicio treaba cu Steaua. Nu am spus ca nu ma duc la meci ci ca nu ma intalnesc cu el. Am motivele mele sa nu o fac. Insa daca e chiar dornic de intalniri, sa puna naibii o poza de-a lui din galerie, si daca il vad la vreun meci ma duc si-l bat! Pe umar evident, ca doar nu o sa dau in oameni batrani :-))) Numitul ValahulForeverBecalist1986 ca de el este vorba, acum o arde mai tinerel, adica la vreo 35 de ani zice el, insa nu se potriveste cu finala de la Sevilla, ar fi fost prea tanar atunci, iar el era deja prin armata :-))))",PROFANITY
5162672,"Extraordinar...mai tacutule si molcomule,cere dracului sa-ti aduca in iarna un atacant...",PROFANITY
5761148,"Degeaba ai vorbit cu el pe Twiteer daca marele magnat Negoita are doar Whats'upul. O sa va prosteasca ca de obicei si o sa zica ca i-a trimis cartea verde sau pasaportul (ce naiba trebuie) pe Whats'up, iar domnu arabo-israelian are orice nu mai Whats'upul nuh, asa ca spre binele lui si l-ar instala ca sa nu zica Negoita dupaia ca ia trimis pe Whats'up accel document important.",PROFANITY
8845,"asa obositilor, cenzurati, cenzurati, ca atat stiti.pe voi ordinarilor de ce nu va cenzurati cand gresiti ceva, cand umflati stirile si bagati zanzanie??? Mouieee multa sa va luati, obositilor cu facultati facute pe la margine de bucuresti.",INSULT
44171,nu va dura mult si vor da drepturile tv si la altii.la ce fotbal avem in liga 1(numai blaturi)nimeni nu se va decabla de la o retea pt.a merge la rds care sunt f.slabi.tot fotbalului romanesc sunt sandu si dragomir.cum a putut sa de-a dragomir la rds drepturi de televizare cand ei au acoperire maxim 35%.,OTHER
25118,"Voi vedeti cum intra RIBERY in adversari ... de rupe jilocul si apararile?! Sau va faceti ca sinteti orbi?!? Mutu al nostru abea intra si rupe Nationale cu jucatori de mina a 2-3a ca Albania.

RUSINICA!!!

totusi HAI ROMANIA CU NOROC MAAARE!!!

GOD BLESS!!",OTHER
4814566,"tatarusanu,,nea jiji avem prima de cupa ? ,jiji ,,ce prima  ba ? eu -s la parnaie ,imi bg phullaa in ea de cupa ,dar nea jiji cea de campionat ? jiji,n-am bani tata,,la arabi cu voi",PROFANITY
44336,gazeta -presarii pizdii mancatori de cacat de la fecali....nu va mai cumpar nici daca-mi sugeti pwla...,INSULT
34077,"cine mai este si paraschiv asta bai nene de isi da el cu parerea despre STEAUA?.....un rahat, un frustrat...care incearca sa iasa si el in evidenta  prin afirmatii de 2 bani!sa-l credem k are astfel de iesiri bolnave k a pierdut o gramada de bani de la ceferisti!La ora actuala  e greu sa faca o mare surpriza in CL atat STEAUA, dar cu atat mai mult alta echipa!Macar Steaua aduce lumea la stadion, face atmosfera, spectacol....pai ce meci ar fi ala in CL cu 300 de caini,200 de cfr-isti in tribuna?",INSULT
9479,"Claudiu, nu vom uita niciodata ce ai facut pentru noi, suporterii. Vei ramane vesnic in inimile noastre. Iti doresc mult succes la noua ta echipa si sper ca intr-o buna zi sa te intorci la Dinamo. Multumim pentru tot ce ai facut pentru Dinamo.",OTHER
5956225,cine dracu scrie prostiile astea mai fratilor ; ce veste soc in romania cu toti *** de costea si toate *** lor ; nu mai pot dormi la noapte si maine nu ma mai duc la munca de asemene stire bomba in romania ;suntem de ras ca mai aducem aminte de anumite calicaturi ale  fotbalului din romania !,PROFANITY
35036,taceti dracu de tampiti ce sunteti cu blatu vostru daca a fost blat sa ma sugeti de pula dativa in mm de ratati bagamias pula in familia voastra de CFR-isti ratati si la tot staffu gsp ca numai rau vrea sa ii faca lu steaua FORTZZA STEAUA,ABUSE
23366,"Gata dupa ce o luam in gura cu CFR-ul vin io antrenor la steOAIA si sa vedeti rezultate. Ori cu mine, ori fara tot pe 7 terminam. Sa o luam la MUIEE de la toti.",INSULT
38339,mah romania uraste steaua vorbeste in numele tau si a lui M-A-T-A aia curva care te-a facut :)))))) JEGULEEEE :)))) toata europa uraste dinamuia :)))))) adica pardon scuze nu au cum. :))))))) nici nu au auzit de dinamuia :)))))))),ABUSE
9040,"fgi

am doi, fiica-mea,de!!!Lasa-te!!!!!Ca nu se stie:)",OTHER
44711,"piturca are,, greseli ,,de vedere....a vazut alt meci/.........muresan a fost cel mai bun de la romani.....iar ghioane se plimba prin brasov ....si acest,,mega antrenor,, il cheama la lot pe cocis ,care nu prea are treaba cu nationala",OTHER
11765,""" S-au saturat toti de cat fura tziganii astia borati! Asadar, vom zdrobi toti tziganii! :-D)))""
Creca e limpede din fraza asta ce creier are autorul ei.  Acu pa bune, nu exista niste faci cfr carora sa le fie jena si rusine ca specimene gen ""anti-m.itici"" tin cu aceeasi echipa ca ei ?",ABUSE
42836,Vai handicapatilor cand va vad ca sunteti mandri ca sunteti stelisti si voi nici macar nu stiti cu ce se mannaca echipa Steaua . V-a dat nezau net taranilor,ABUSE
15315,gata ma mai terminati cu comentarii proaste parca voi suntetii cei mai mairi comentatorii... cine tine cu adevarat la o echpa tine si daca pierde asa ca ciocu imi bag ceva in zdrentele care tin cu STEAUA numai cand castiga(sugeti pulllaa) HAI STEAUA CU TINE PANA    LA MOARTE,ABUSE
17867,"...ca te bate nevasta acasa oaie bleaga si LASHA! Vezi ca la noapte vei dormi pe presh...
Esti puternic la veceu cand te scremi de te aud toti vecinii, sau noaptea-n pat cand o iei la pumni pe nevasta-ta ca sta capra (pardon, oaie) ca altfel pe teren esti LASH mah boschetarule! La fel ca toata turma voastra de a/u/r/o/l/a/c/i in frunte cu ciobanelul mititel posesor ilegal de pantaloni...STOAIAVOASTRAICEAMAIDEKAKATECHIPA!",ABUSE
25752,Sa imi bag poola in toti provincialiii ..ca ne fac de ras in europa ..sunt niste tzarani cacati,ABUSE
43109,ATI VENIT BOZGORILOR SA CASTIGATI BANI SI FAIMA IN ROMANIA IAR NOI CAND MERGEM LA VOI IN BOZGORIA SUNTEM TRATATI K NISTE SCLAVI.SA TE FACA CIOBANU K MERITI,ABUSE
35145,"bai hahalerelor, bai! ce tot bateti campii aicea bai? vreti sa va arat tabela? 3-1!! hahahahahaha.. ce tot vroia si bolnavu ala mintal de Filoti aseara? Face Muresan spume? pai sa faca! a castigat Romania aseara, impotriva asupritorilor hortisti! Tudor e nume de roman! hahahahahahahaha",ABUSE
20800,"cosmarul lui steaua ...lanterna .

UCLUJ i-a batut ..asa ca si voi o puteti face ...SUCCES!",OTHER
38584,"beliti pw la stelistilor !!!!
multa mwie!!!!!
FORTZA RAPID!!!",INSULT
31705,"Nu sunt de acord cu selectionerul Piturca.Muresan a fost de departe cel mai bun jucator roman de pe teren peste valoarea care ne-a aratat-o Chivu sau Mutu in acest meci.
Sincere felicitari lui Muresan.......vei ajunge departe.",OTHER
19655,"Frumos articol. Echilibrat. Se prezinta doar declaratiile FC Becali, pe cand din cealalta tabara nimic. Foarte echilibrat. Macar a avut numarul de semne tipografice, cat sa-ti iei salariul, domnule ziarist?",OTHER
14822,"rinocerul cooperatist !
mai ai curajul sa apari pe sticla si in presa?
ati jucat cu o echipa COOPERATIVA BISTRITA,ai
caror jucatori s-au mai intilnit doar la vizita
medicala !!!!!!!!!!!!!!!!!
rinocerule cooperatist,nu te mai auto....... 
sesizezi???? ca esti rinocer mincinos ???",INSULT
12749,"poate vreti sa reformulati fraza de inceput.sunteti singurul site care INCEARCA (fara succes) sa transmita meciurile live.de fiecare data cand incerc sa vad un meci intampin aceleasi probleme ,ba nu ma pot conecta ,ba ma conectez ca apoi legatura sa se intrerupe asa ca nu va mai laudati ca sunteti singurul site care transmite meciuri live.noroc ca sunt site-uri mai serioasa ca voi, unde vizitatorii din afara tarii pot vedea meciuri live.",OTHER
13038,"pai tu esti prea prost mah baiatule,cred ca esti din iasi si de aia:::)))))), cine gatumatiii a intrat cu pistol mah scavudraq care esti??? na avut pistol date draq , ca doar e tovarasu meu, il avea acasa:D. trebuia totusi sal ia cu el sa va impuste pe toti. oricum sati zic ceva: cristea a belitpulaa, cum il prinde voicila ii rupe capu. Forza Buzau!!!,muieeeemoldovenilor de la iasi",ABUSE
43039,Golul lui Fabbiani a fost frumos.. nu se compara cu cel al lui Vasquez da' asta nu inseamna ca trebuie sa va kkti pe voi ca n-a fost frumos a lu' Fabbiani.,PROFANITY
19730,cum adica le prieste fara? cu steaua nu au castigat si au fost cu spectatori? faptul ca gigi a dat spaga pe la federatie nu inseamna ca are echipa mai buna. si nici ca rapid e o echipa care nu castiga. infrangerile au venit normal dupa debabdada facuta de rednic. care e antrenor bun dar doar cand vrea el.,OTHER
22214,"cica:''Ce lovitură! Tibi Bălan la Poli Timişoara!'' moooa deci iti dai seama ce realizare, mooooa au reusit sa dea pe un jucator mediocru din B 3 mil E. mooooa ce transfer........vai de capul vostru",INSULT
37194,"Pentru CLUJENI FRUSTRATI.
Sunt stelist de cand ma stiu, insa ce spui tu frizeaza penibilul maxim. Salariul este mic in Cluj pentru ca noi va tinem si pe voi. Noi cautam in gunoaie, voi sunteti gunoaiele. Atata timp cat trebuie sa tinem paraziti in spate ne va fi mai rau decat acelor paraziti care muncesc doar pentru ei.
Viva la revolutia STEAUA!",INSULT
12288,"Bai kakatule!
Esti un tzhigan plecat din tzhiganie.
Tu esti un dement care nu intelege sloganul; ""deutschland uber alles""si mi-e mila de tine. Tu esti un alles kakanarule, te crezi de-al lor? Am mai multi ani de Deutchland decat tine, sunt casatorit acolo si am fata mai mica nascuta in Germania insa eu nu dau doi bani pe sloganul asta. Am demonstrat ca sunt mai bun decat ei chiar daca sunt parvenit.
Ahhhhh! Gol Deutchland!
Al doilea gol a fost corect. Felicitari!
Nemti sunt corect",ABUSE
8535,"tzigani bucuresteni , o adunatura de drogati. 
  mutati capitala ...",ABUSE
17595,pai cum plm sa transmita meciu?le da cineva bani pt treaba asta?jegsilor da voi scrieti despre BUTE ca si cum e un bun national si scos din praf de voi.treaba sta altfel:pe cand voi sugeti pula pe la palate si carciumi acest om se antreneaza.daca era in locul lui cand ma sunatzi va dadeam cu centura peste gura pana va lasam lati.,INSULT
37475,"Cîte puncte au adus formaţiile româneşti
Steaua 44,9%
Rapid 27,5%
Dinamo 24,8%
Oţelul 2,4%


CFR Cluj 0,4%


liniste cfr-istilor,ciocu mic...:-$",OTHER
12706,"ma gunoaielor de ziaristi nu va e rusine sa dati stiri din astea fara sa aveti dovezi?nu va pasa de nimic,calacati pe cadavre numai sa dati o stire pe cat de penibila pe atat de falsa",INSULT
27252,"ce lovitura de teatru mah obositilor??folositi expresia asta la fiecare articol , deja e un cliseu' pentru voi! nu mai aveti pic de inspiratie...creca dati doar copy/paste la unele expresii!",INSULT
5029733,"Ce dracu au szukala si varela, nu mi dau seama......",PROFANITY
23802,"pariorule pariez ca nu il spargi ...dinamo sunt niste genii :))))). hai dinamo ..fortza, fortza",OTHER
10462,"Pentru ""meritele"" de la Euro 2008 Piturca merita cel mult un glonte in cap!! Dar valoarea glontelui e mult prea mare...",ABUSE
12253,"@dedede,se vede ca esti oligofren dupa nick-ul pe care-l ai.esti un taran je.gos de la coada vacii si faci niste afirmatii pe care nici u nu le-ntelegi.mai duceti-va-n p.lm astia care spuneti de bucuresti.din cauza cui a ajuns asa ,nu din cauza voastra,tarani jegosi?veniti toti la bucuresti pt ca aveti impresia ca umbla cainii cu covrigi in coada.",ABUSE
43581,"m u i e stiaua!!!
m u i e stiaua!!!
m u i e stiaua!!!
m u i e stiaua!!!
m u i e stiaua!!!
m u i e stiaua!!!",INSULT
9243,"coman,lobont, m.constantin,rada,goian,sapunaru, ad cristea,lazar,nicolita(desi chiar nu merita),iar in atac doar din strainatate!",OTHER
23321,"voi va duceti acolo sa radeti de ei,halal suporteri aveti ce meritati daca pleaca , cum ar veni , faceti pe voi idiotilor",ABUSE
9566,"s-a jucat in media campionatului, atat pot echipele noastre",OTHER
10178,"NU se poate ca ""U"" sa se desfinteze. O pata de rusine pe obrazul clujenilor, daca se intampla asta. Nu faceti aceleasi greseli pe care le-au facut cei din timisoara in trecut. Nu lasati un simbol sa moara. Sper ca la anul sa reveniti in prima liga. Bafta.",OTHER
24159,"multa M*uie Steaua si stelistilor, ce echilibru ma in teren? pe GSPTV is m*uiele alea de stelisti care analizeaza, care respira pt steaua, niste g*unoaie",INSULT
22447,PARTZU SI CU JEJE. amandoi schizofrenici cu vise de preamarire. niciunu nu a construit nimic in viatza lor. intr-o sit de competitie normala astia 2 nu fac fatza,ABUSE
44737,Pentru imbecilii care spun ca Steaua nu merita in liga. Meritati voi... Cata ipocrizie !,ABUSE
27281,Ba alexiss tu gandesti putin inainte sa faci un comentariu?E la mintea gainii ca se referea la socrul lui.....!!,OTHER
34935,"da e adevarat, am citit pe uefa.com , scrie ca bratu sau neaga va fi chemat in locul lui marica............",OTHER
32909,"FELICITARI CFR !!! Sa desfacem toti sticlele de sampanie, plang stelistii spurcati !!!!!!!!!!!!!!",INSULT
9163,"@ antimitic
Tu esti un spurkat dinamovist. lasa ca te vom foute si pe tine, iti va veni ranul",ABUSE
21406,un jeg de antrenor si un frustrat MIRCEA LUCESCU...cindva madalin voicu spunea despre el ca nu recunoaste ca este tigan,ABUSE
39674,"CAMPIONI AM FOST/CAMPIONI VOM FI/PANA VOM MURI/STEAUA BUCURESTI!!!
CAMPIONI AM FOST/CAMPIONI VOM FI/PANA VOM MURI/STEAUA BUCURESTI!!!",OTHER
16584,va multumesc domnilor ca ma delectati cu subiecte picante!!imi faceti scarba!!!!!!!!     ptr citiori!!!       incercati sa scrieti o..i..e..r legat ...va aparea oier(oier) oier oier  ...au avut grija ziaristii stagiari corupti mercenari sa il pupe in cur pe oier ...O...I...E..R,INSULT
43043,"NU, DELOC!!!! SINISTRU,INTUNECAT,RECE! NOTA 2! SI IN AL DOILEA RAND, URASC MODUL VOSTRU DE A FACE RECLAMA LA ORICE RAHAT AL TRUSTULUI.",PROFANITY
24035,"Am avut si o sa avem mereu, boala pe TIG.ANI, ne pisam pe ei la infinit, MUIIIIIEEEEEEEEE lu' rapid.",ABUSE
8830,"Lucescule asta e blestemul RAPIDistilor din cauza ca ai incercat sa bagi minciuni la echipa dupa ce ai plecat si mai ales acum cand ai vazut ca ne-am intarit...O sa pierzi tot timpul in ultimele 5 min. ale meciului...Mwyye brasov, mwyye lucescu, felicitari steaua...FZR",INSULT
12353,"rusine tuturor clujenilor care se bucura astazi cand ""U"" a picat.Sunt ardelean ,dar nu din Cluj, urasc Steaua dar nu am putut miercuri sa tin cu CFR... Echipa Ardealului este ""U"" si imi pare rau ca a cazut.",OTHER
42963,"ivane... pacat de investitzii, de munca, de sudoare, de tot ?... da` cu galatziul saptamana trecuta ce au facut...acolo nu te ai mai plans... jegosule ... niste tzigani boratzi toti rapidistii... rapanosilor...sa va luatzi de arbitri si cand castigatzi cu ei... nenorocitule!!!",ABUSE
16414,dobbitocilor de ce a-ti editat oameni in loc de prossti olligofreni aaurolaci!!!::?????,ABUSE
